relative_path	subject	session	line_number	matched_keyword	line_text	surrounding_lines	is_movie_related
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	sub-001	ses-01	13	trigger	% press t to start --> this comes from the trigger box	%% NOTE: | % press t to start --> this comes from the trigger box | % press space to finish --> you usually do not need to do this, unless	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	sub-001	ses-01	67	save	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)]) | 	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	47	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	48	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	49	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	51	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	118	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	119	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %__________________________________________________________________________%	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	131	trigger	%% Wait for trigger	 | %% Wait for trigger | KbQueueWait;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	132	KbQueue	KbQueueWait;	%% Wait for trigger | KbQueueWait; | % non-stimulated eye	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	140	Flip	% Flip info to the real window	Screen('DrawingFinished', windowPtr); | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	141	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/4-resting state/main.m	sub-001	ses-01	147	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	while 1 | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(KbName('t')))	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	74	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', win);	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	75	Flip	Screen('Flip', win);	% Flip info to the real window | Screen('Flip', win); | %% keyboard cheking	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	93	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	94	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	95	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	97	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	99	KbQueue	KbQueueWait	oldKeyID = keyID; | KbQueueWait | while 1	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	103	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	%%%% PAUSE CODE %%%%%%% | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(space))	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/Show_movie.m	sub-001	ses-01	138	Flip	Screen('Flip', win);	% Update display: | Screen('Flip', win); | 	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/main.m	sub-001	ses-01	13	trigger	% press t to start --> this comes from the trigger box	%% NOTE: | % press t to start --> this comes from the trigger box | % press space to finish --> you usually do not need to do this, unless	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/3-Movie_Data/main.m	sub-001	ses-01	67	save	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)]) | 	TRUE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSquare.m	sub-001	ses-01	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSquare.m	sub-001	ses-01	40	load	Redlevel = load('RedLevel.mat');	 | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSquare.m	sub-001	ses-01	42	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSquare.m	sub-001	ses-01	67	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/RandomGenerator.m	sub-001	ses-01	26	save	% save the order	 | % save the order | runs_random_record = runs_random	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/RandomGenerator.m	sub-001	ses-01	28	save	save Results/runs_random runs_random	runs_random_record = runs_random | save Results/runs_random runs_random | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/RandomGenerator.m	sub-001	ses-01	31	save	save(file_name_to_record, 'runs_random_record')	file_name_to_record = sprintf(['Results/runs_random_record_', subject_initials]) | save(file_name_to_record, 'runs_random_record') | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSine.m	sub-001	ses-01	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSine.m	sub-001	ses-01	47	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSine.m	sub-001	ses-01	49	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerFlickerSine.m	sub-001	ses-01	69	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSquare.m	sub-001	ses-01	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSquare.m	sub-001	ses-01	45	load	Redlevel = load('RedLevel.mat');	% Read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSquare.m	sub-001	ses-01	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSine.m	sub-001	ses-01	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSine.m	sub-001	ses-01	45	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/CheckerMoveSine.m	sub-001	ses-01	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/presentStimParams.m	sub-001	ses-01	54	save	% save stim order	end | % save stim order | Stim_order_selected = stimRunIndices(:,:,stimOrder);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/presentStimParams.m	sub-001	ses-01	58	save	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected');	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/presentStimParams.m	sub-001	ses-01	59	save	save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected'); | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	11	load	% load shuffeled order of runs	%__________________________________________________________________________% | % load shuffeled order of runs | % estimate which fMRI run it should correspond to	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	13	load	runs_random = load([resultdir '/runs_random.mat']);	% estimate which fMRI run it should correspond to | runs_random = load([resultdir '/runs_random.mat']); | runs_random = runs_random.runs_random;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	67	save	%% Save input parameters	Screen('Preference', 'SkipSyncTests', 1); | %% Save input parameters | scan.comment = comment;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	70	load	%load in params	%% File specifc Parameters | %load in params | presentStimParams	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	76	save	%% Chosse current paradigm and save it	conditionEnd = 2; | %% Chosse current paradigm and save it | switch paradigmNumber	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	121	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	122	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	123	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	125	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	149	save	%% Save old LUT, define new LUT and define some colors	pixPerDeg = 800/30; | %% Save old LUT, define new LUT and define some colors | %absmax, absmin and absmean luminance and derived colors are absolute,	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	200	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	201	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %% Create the textures now that we have the diameter, screenprops,	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	244	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	245	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %Screen('BlendFunction', windowPtr, 'GL_SRC_ALPHA', 'GL_ONE_MINUS_SRC_ALPHA');	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	254	trigger	trigger = true;	laststate = conditionNone; | trigger = true; | currentConditionStartTime = 0;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	276	trigger	%% Wait for trigger	 | %% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	277	KbQueue	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	277	triggerTimes	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	281	Flip	%% Flip screen and estimate time of next screen;	while state~=conditionEnd | %% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	282	Flip	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	282	trigger	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	331	trigger	%% Process key Input % Check for trigger	Screen('DrawingFinished', windowPtr); | %% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	332	KbQueue	[ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	%% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked | if pressed && firstPress(KbName('t'))	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	334	triggerTimes	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))];	if pressed && firstPress(KbName('t')) | scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true;	FALSE
<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_2023MAY05_session1_MATLAB/2-Grating/main.m	sub-001	ses-01	335	trigger	trigger = true;	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true; | else	FALSE
