filepath	extension	size	subject	session	sequence	candidate_type
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/3-Movie_Data/Results/August-17-2025_12-02-22_PM_Subject_is_SUBG16_SCAN2_selected_run_id_2.mat	.mat	841	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/3-Movie_Data/Results/August-17-2025_11-58-02_AM_Subject_is_SUBG16_SCAN2_selected_run_id_1.mat	.mat	840	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/RedLevel.mat	.mat	1936	sub-081	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/GreenLevel.mat	.mat	1936	sub-081	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/runs_random_record_SUBG16_SCAN2.mat	.mat	195	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-46-32_AM__scan_info_for_subject_SUBG16_SCAN2__selected_run_is_4__fmri_number_is2.mat	.mat	87118	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/fMRI_1.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-42-35_AM__Subject_is_SUBG16_SCAN2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/runs_random.mat	.mat	164836	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-50-41_AM__scan_info_for_subject_SUBG16_SCAN2__selected_run_is_2__fmri_number_is3.mat	.mat	87231	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-37-32_AM__Subject_is_SUBG16_SCAN2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-46-41_AM__Subject_is_SUBG16_SCAN2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-50-55_AM__Subject_is_SUBG16_SCAN2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-42-22_AM__scan_info_for_subject_SUBG16_SCAN2__selected_run_is_1__fmri_number_is1.mat	.mat	87169	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/fMRI_4.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/fMRI_3.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/August-17-2025_11-54-57_AM__scan_info_for_subject_SUBG16_SCAN2__selected_run_is_5__fmri_number_is4.mat	.mat	87291	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/2-Grating/Results/fMRI_2.mat	.mat	205	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/1-Check_FOV_and_EyeTracking/Results/October-14-2023_ 1-55-03_PM  The Right Eye is _ eye =1 .mat	.mat	3514	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/RedLevel.mat	.mat	1936	sub-068	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/GreenLevel.mat	.mat	1936	sub-068	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 2-59-36_PM__Subject_is_SUBG03__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 2-54-39_PM__Subject_is_SUBG03__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 2-53-55_PM__scan_info_for_subject_SUBG03__selected_run_is_1__fmri_number_is1.mat	.mat	73750	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 3-08-15_PM__scan_info_for_subject_SUB03__selected_run_is_5__fmri_number_is4.mat	.mat	73732	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 2-58-33_PM__scan_info_for_subject_SUBG03__selected_run_is_4__fmri_number_is2.mat	.mat	73731	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 3-04-16_PM__Subject_is_SUB03__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/runs_random_record_SUBG03.mat	.mat	195	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/runs_random_record_.mat	.mat	195	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 3-04-04_PM__scan_info_for_subject_SUBG03__selected_run_is_2__fmri_number_is3.mat	.mat	73762	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/October-14-2023_ 2-48-26_PM__Subject_is_SUBG03__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/2-Grating/Results/runs_random.mat	.mat	137787	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/3-Movie_Data/Results/October-14-2023_ 3-25-54_PM_Subject_is_SUBG03_selected_run_id_4.mat	.mat	830	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/3-Movie_Data/Results/October-14-2023_ 3-15-09_PM_Subject_is_SUBG03_selected_run_id_2.mat	.mat	830	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/3-Movie_Data/Results/October-14-2023_ 3-09-08_PM_Subject_is_SUBG03_selected_run_id_1.mat	.mat	829	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/3-Movie_Data/Results/October-14-2023_ 3-19-11_PM_Subject_is_SUBG03_selected_run_id_3.mat	.mat	830	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-MATLAB/3-Movie_Data/Results/October-14-2023_ 3-24-30_PM_Subject_is_SUBG03_selected_run_id_3.mat	.mat	830	sub-068	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/RedLevel.mat	.mat	1936	sub-070	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/GreenLevel.mat	.mat	1936	sub-070	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_ 1-03-27_PM__scan_info_for_subject_G05__selected_run_is_2__fmri_number_is3.mat	.mat	87239	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/fMRI_4.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/fMRI_3.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_ 1-03-41_PM__Subject_is_G05__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_12-58-30_PM__scan_info_for_subject_G05__selected_run_is_4__fmri_number_is2.mat	.mat	87188	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_12-48-14_PM__Subject_is_G05__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/runs_random.mat	.mat	164342	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/fMRI_2.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/fMRI_1.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_12-53-38_PM__scan_info_for_subject_G05__selected_run_is_1__fmri_number_is1.mat	.mat	87175	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_12-59-26_PM__Subject_is_G05__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/runs_random_record_G05.mat	.mat	195	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_12-54-12_PM__Subject_is_G05__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/2-Grating/Results/November-04-2023_ 1-07-33_PM__scan_info_for_subject_G05__selected_run_is_5__fmri_number_is4.mat	.mat	87171	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/1-Check_FOV_and_EyeTracking/Results/November-04-2023_12-10-25_PM  The Right Eye is _ eye =1 .mat	.mat	3515	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/3-Movie_Data/Results/November-04-2023_ 1-22-28_PM_Subject_is_G05_selected_run_id_4.mat	.mat	824	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/3-Movie_Data/Results/November-04-2023_ 1-18-04_PM_Subject_is_G05_selected_run_id_3.mat	.mat	823	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/3-Movie_Data/Results/November-04-2023_ 1-13-57_PM_Subject_is_G05_selected_run_id_2.mat	.mat	824	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01_2023NOV04_Matlab/3-Movie_Data/Results/November-04-2023_ 1-10-09_PM_Subject_is_G05_selected_run_id_1.mat	.mat	823	sub-070	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/RedLevel.mat	.mat	1936	sub-058	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/GreenLevel.mat	.mat	1936	sub-058	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/runs_random_record_SUBON2-SCAN1.mat	.mat	195	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-52-55_AM__Subject_is_SUBON2-SCAN2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/runs_random.mat	.mat	137820	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-47-00_AM__scan_info_for_subject_SUBON2-SCAN1__selected_run_is_1__fmri_number_is1.mat	.mat	73737	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-51-25_AM__scan_info_for_subject_SUBON2-SCAN1__selected_run_is_4__fmri_number_is2.mat	.mat	73723	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-47-35_AM__Subject_is_SUBON2-SCAN2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-57-18_AM__Subject_is_SUBON2-SCAN1__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_10-01-08_AM__scan_info_for_subject_SUBON2-SCAN1__selected_run_is_5__fmri_number_is4.mat	.mat	73736	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-56-49_AM__scan_info_for_subject_SUBON2-SCAN1__selected_run_is_2__fmri_number_is3.mat	.mat	73719	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/February-26-2025_ 9-41-14_AM__Subject_is_SUBON2-SCAN2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/3-Movie_Data/Results/February-26-2025_10-03-26_AM_Subject_is_SUBON2-SCAN1_selected_run_id_1.mat	.mat	841	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/3-Movie_Data/Results/February-26-2025_10-16-19_AM_Subject_is_SUBON2-SCAN1_selected_run_id_4.mat	.mat	843	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/3-Movie_Data/Results/February-26-2025_10-08-04_AM_Subject_is_SUBON2-SCAN1_selected_run_id_2.mat	.mat	843	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/SUBON2-Session1-2025FEB26-MATLAB/3-Movie_Data/Results/February-26-2025_10-12-21_AM_Subject_is_SUBON2-SCAN1_selected_run_id_3.mat	.mat	843	sub-058	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Results/December-13-2024_ 3-09-46_PM_Subject_is_SUBON1-Session2-2024DEC13_selected_run_id_3.mat	.mat	870	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Results/December-13-2024_ 3-05-17_PM_Subject_is_SUBON1-Session2-2024DEC13_selected_run_id_2.mat	.mat	870	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Results/December-13-2024_ 3-13-46_PM_Subject_is_SUBON1-Session2-2024DEC13_selected_run_id_4.mat	.mat	868	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Results/December-13-2024_ 3-01-09_PM_Subject_is_SUBON1-Session2-2024DEC13_selected_run_id_1.mat	.mat	869	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/RedLevel.mat	.mat	1936	sub-057	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/GreenLevel.mat	.mat	1936	sub-057	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/Results/runs_random_record_SUBON1-Session2-2024DEC13.mat	.mat	195	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/Results/December-13-2024_ 2-59-43_PM__scan_info_for_subject_SUBON1-Session2-2024DEC13__selected_run_is_5__fmri_number_is4.mat	.mat	75295	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/Results/December-13-2024_ 2-44-21_PM__Subject_is_SUBON1-Session2-2024DEC13__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-057	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/Results/December-13-2024_ 2-55-11_PM__scan_info_for_subject_SUBON1-Session2-2024DEC13__selected_run_is_2__fmri_number_is3.mat	.mat	75297	sub-057	ses-02	Results	matlab
