source_type	filepath	subject	session	sampling_confidence	starttime_confidence	runmap_confidence	recoverable	reason
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/ION2_2024JUL20_24_07_20-13_00_15-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240720_130131_057000/CONTROL2_AP_PHYSIOLOG_0049/SUBC30_SESSION2_2024JUL20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.07.21.11.50.39.581721.115546224.IMA	sub-029	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-029_ses-02_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/FMRI3_AP_PHYSIOLOG_0019/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0019.0001.2024.07.14.13.44.24.758411.108665245.IMA	sub-028	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-028_ses-02_task-fmri_run-02_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/CONTROL3_PA_PHYSIOLOG_0053/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.02.03.13.40.15.384573.18325648.IMA	sub-030	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-030_ses-01_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/MOVIE2_AP_PHYSIOLOG_0035/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0035.0001.2024.07.14.13.44.24.758411.108822609.IMA	sub-028	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-028_ses-02_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/CONTROL3_PA_PHYSIOLOG_0053/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.02.03.13.58.16.47383.20000880.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-031_ses-01_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/CONTROL2_AP_PHYSIOLOG_0049/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.02.03.13.40.15.384573.18320526.IMA	sub-030	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-030_ses-01_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/CONTROL2_AP_PHYSIOLOG_0049/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.02.03.13.58.16.47383.19994734.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-031_ses-01_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/CONTROL1_PA_PHYSIOLOG_0018/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0018.0001.2024.02.03.13.40.15.384573.18023542.IMA	sub-030	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-030_ses-01_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/CONTROL1_PA_PHYSIOLOG_0014/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0014.0001.2024.02.03.13.58.16.47383.19642454.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-031_ses-01_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/FMRI4_AP_PHYSIOLOG_0023/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0023.0001.2024.07.14.13.44.24.758411.108719519.IMA	sub-028	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-028_ses-02_task-fmri_run-04_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/FMRI1_AP_PHYSIOLOG_0007/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0007.0001.2024.07.14.13.44.24.758411.108552599.IMA	sub-028	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-028_ses-02_task-fmri_run-06_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/CONTROL1_PA_PHYSIOLOG_0010/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2024.08.09.14.11.00.395610.131951700.IMA	sub-031	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-031_ses-02_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/CONTROL2_AP_PHYSIOLOG_0049/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.08.09.14.11.00.395610.132364416.IMA	sub-031	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-031_ses-02_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-dicom/REST1_AP_PHYSIOLOG_0049/SUBC26-SESSION01-2023OCT20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.10.20.17.26.29.643777.54364233.IMA	sub-025	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-025_ses-01_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/ION2-2024JUL17_24_07_17-16_01_39-DST-1_3_12_2_1107_5_2_43_166092/PRECISONPSYCHIATRY_FTD_20240717_160234_707000/REST1_AP_PHYSIOLOG_0045/SUBC27-SESSION2-2024JUL17.MR.PRECISONPSYCHIATRY_FTD.0045.0001.2024.07.17.17.58.41.110266.113048655.IMA	sub-026	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-026_ses-02_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_DATA/REST1_AP_PHYSIOLOG_0045/SUBC26-SESSION2-2024APR19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2024.05.03.11.55.02.783222.65729545.IMA	sub-025	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-025_ses-02_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.03.13.25.57.158485.14286941.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-029_ses-01_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/ION2-2024JUL13_24_07_13-09_58_21-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240713_100002_612000/REST1_AP_PHYSIOLOG_0045/SUBC28-SESSION2-2024JUL13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2024.07.13.11.40.36.725722.108302327.IMA	sub-027	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-027_ses-02_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.03.13.25.57.158485.14340195.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie3_AP → sub-029_ses-01_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/FMRI3_AP_PHYSIOLOG_0013/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0013.0001.2024.02.03.13.25.57.158485.14128555.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-029_ses-01_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/FMRI2_AP_PHYSIOLOG_0009/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2024.02.03.13.25.57.158485.14076329.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI2_AP → sub-029_ses-01_task-fmri_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.03.13.25.57.158485.14390373.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-029_ses-01_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/FMRI1_AP_PHYSIOLOG_0005/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2024.02.03.13.25.57.158485.14021031.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-029_ses-01_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.03.13.25.57.158485.14236763.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie1_AP → sub-029_ses-01_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/CONTROL3_PA_PHYSIOLOG_0053/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.08.09.14.11.00.395610.132370562.IMA	sub-031	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-031_ses-02_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/FMRI4_AP_PHYSIOLOG_0017/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2024.02.03.13.25.57.158485.14181805.IMA	sub-029	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-029_ses-01_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/CONTROL2_AP_PHYSIOLOG_0049/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.02.09.16.06.33.923936.24164480.IMA	sub-032	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control2_AP → sub-032_ses-01_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/CONTROL3_PA_PHYSIOLOG_0053/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.02.09.16.06.33.923936.24171650.IMA	sub-032	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control3_PA → sub-032_ses-01_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/REST1_AP_PHYSIOLOG_0045/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.12.02.12.40.59.235854.79279157.IMA	sub-026	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-026_ses-01_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.03.13.58.16.47383.19901521.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-031_ses-01_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/FMRI3_AP_PHYSIOLOG_0013/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0013.0001.2024.02.03.13.58.16.47383.19638679.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-031_ses-01_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/FMRI1_AP_PHYSIOLOG_0005/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2024.02.03.13.58.16.47383.19532179.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-031_ses-01_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.03.13.58.16.47383.19849301.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie3_AP → sub-031_ses-01_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/FMRI4_AP_PHYSIOLOG_0021/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2024.02.03.13.58.16.47383.19698075.IMA	sub-031	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-031_ses-01_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/CONTROL1_PA_PHYSIOLOG_0018/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0018.0001.2024.02.09.16.06.33.923936.23837802.IMA	sub-032	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-032_ses-01_task-control_run-01_bold.json
